university,year,citations,primary_topic,title,openalex_id
가톨릭대,2025,1,Genomics and Rare Diseases,"Polymorphisms in CACNA1A, CACNA1C, and CACNA1H Genes in Korean Pediatric Patients with Developmental Delay and Intellectual Disability: A Focus on Epilepsy Comorbidity",https://openalex.org/W4411874512
가톨릭대,2025,0,Neuroendocrine Tumor Research Advances,Integrative Genomic and Clinicopathologic Characterization of Pure Primary Ovarian Large Cell Neuroendocrine Carcinoma: A Case Report and Molecular Insight,https://openalex.org/W4414608561
가톨릭대,2025,0,Peripheral Neuropathies and Disorders,42PRare case of Guillain-Barré syndrome presenting as isolated acute dysphagia with full recovery,https://openalex.org/W4414801386
가톨릭대,2025,0,Cardiac tumors and thrombi,Diagnostic challenge of aneurysmal dermatofibroma mimicking cutaneous metastasis in a patient with lung cancer: A case report,https://openalex.org/W4416092479
가톨릭대,2025,0,Metastasis and carcinoma case studies,An Unusual Cause of Hematemesis in a Patient Previously Treated for Cholangiocarcinoma,https://openalex.org/W4417015349
가톨릭대,2025,0,Gastrointestinal Tumor Research and Treatment,Primary leiomyosarcoma of the descending colon initially non-diagnostic on biopsy: a case report,https://openalex.org/W7117447933
가톨릭대,2025,0,Genomics and Rare Diseases,P235: Exploring precision medicine through genome sequencing for patients suspected of rare genetic disorders,https://openalex.org/W4408532267
가톨릭대,2025,0,Genomics and Rare Diseases,Abstract 5057: Enhancing clinical applications by evaluation of sensitivity and specificity in whole exome sequencing,https://openalex.org/W4409634152
가톨릭대,2025,0,Genomics and Rare Diseases,"Clinical implementation of a multidisciplinary pipeline for genome sequencing in rare diseases: A prospective, multicenter, observational cohort study",https://openalex.org/W4412185237
가톨릭대,2025,0,Genomics and Rare Diseases,Clinical and Molecular Spectrum of PPP2R1A-Related Neurodevelopmental Disorders: A Systematic Review,https://openalex.org/W4417365320
가톨릭대,2024,7,Genomics and Rare Diseases,Diagnostic Yield of Trio Whole-Genome Sequencing in Children with Undiagnosed Developmental Delay or Congenital Anomaly: A Prospective Cohort Study,https://openalex.org/W4401245348
가톨릭대,2024,4,Genomics and Rare Diseases,Safe Utilization and Sharing of Genomic Data: Amendment to the Health and Medical Data Utilization Guidelines of South Korea,https://openalex.org/W4399436562
가톨릭대,2024,3,Genomics and Rare Diseases,Enhancing Clinical Applications by Evaluation of Sensitivity and Specificity in Whole Exome Sequencing,https://openalex.org/W4405242667
가톨릭대,2024,2,Dysphagia Assessment and Management,Isolated Acute Dysphagia as a Probable Rare Presentation of Guillain–Barré Syndrome with Complete Recovery: A Case Report,https://openalex.org/W4400289416
가톨릭대,2024,0,PI3K/AKT/mTOR signaling in cancer,A Pediatric Case of Bannayan–Riley–Ruvalcaba Syndrome with Recurrent Iron Deficiency Anemia,https://openalex.org/W4396496608
가톨릭대,2024,0,IgG4-Related and Inflammatory Diseases,Immunoglobulin G4-related disease mimicking an appendiceal neoplasm: a case report,https://openalex.org/W4399902833
가톨릭대,2024,0,Genomics and Rare Diseases,P264: Whole genome sequencing for the diagnosis of undiagnosed global developmental delay,https://openalex.org/W4392588900
가톨릭대,2024,0,Genomics and Rare Diseases,Exploring Precision Medicine Through Genome Sequencing in Patients Suspected of a Rare Genetic Disorder,https://openalex.org/W4403394173
가톨릭대,2023,7,Genetic and rare skin diseases.,Whole‐exome sequencing of secondary tumors arising from nevus sebaceous revealed additional genomic alterations besides RAS mutations,https://openalex.org/W4327892778
가톨릭대,2023,2,Genetic and rare skin diseases.,Acantholytic dyskeratotic acanthoma: A rare and underappreciated entity,https://openalex.org/W4366685202
가톨릭대,2023,1,Genetic and rare skin diseases.,Natural History of Nevus Depigmentosus: A Long-term Follow-up Study of 102 Cases,https://openalex.org/W4379473511
가톨릭대,2023,1,Genomics and Rare Diseases,Corrigendum: Long-term outcome of Bartter syndrome in 54 patients: a multicenter study in Korea,https://openalex.org/W4378908496
가톨릭대,2023,1,Genomics and Rare Diseases,Comprehensive profiling of mutational signatures and machine learning and subtypes of homologous recombination deficiency.,https://openalex.org/W4379285515
가톨릭대,2022,11,Infectious Diseases and Tuberculosis,Isolated Tuberculous Myositis: A Systematic Review and Multicenter Cases,https://openalex.org/W4285987983
가톨릭대,2022,10,Genetic and rare skin diseases.,"Malignant transformation of nevus sebaceous to basal-cell carcinoma: Case series, literature review, and management algorithm",https://openalex.org/W4290773016
가톨릭대,2022,6,Genetic and rare skin diseases.,Epibulbar osseous choristoma with dermolipoma: A case report and review of literature,https://openalex.org/W4310603193
가톨릭대,2022,0,Genetic Neurodegenerative Diseases,Ischemic Stroke with Antiphospholipid Syndrome in a Myotonic Dystrophy Type 1 Patient: A Rare Case Report,https://openalex.org/W4313364603
가톨릭대,2021,7,Kawasaki Disease and Coronary Complications,Identification of rare coding variants associated with Kawasaki disease by whole exome sequencing,https://openalex.org/W4206482621
가톨릭대,2021,4,Tracheal and airway disorders,Tracheobronchopathia Osteochondroplastica Associated with Fibrotic Interstitial Lung Disease,https://openalex.org/W3209097078
가톨릭대,2020,1,Cancer and Skin Lesions,Malignant Hidradenocarcinoma Initially Diagnosed as an Apocrine Hidrocystoma: a Case Report and Literature Review,https://openalex.org/W3018978453
가톨릭대,2020,0,Genetic and rare skin diseases.,Multiple Yellow-Brown Papules on the Penis,https://openalex.org/W3044170719
가톨릭대,2019,47,Genomics and Rare Diseases,Genetic tests by next-generation sequencing in children with developmental delay and/or intellectual disability,https://openalex.org/W2983439625
가톨릭대,2019,18,Genomics and Rare Diseases,Usefulness of comprehensive targeted multigene panel sequencing for neuromuscular disorders in Korean patients,https://openalex.org/W2971655121
가톨릭대,2019,4,Bone Tumor Diagnosis and Treatments,A rare case of multiple and huge simple bone cysts in Wilson’s disease,https://openalex.org/W2943708315
가톨릭대,2019,0,Systemic Sclerosis and Related Diseases,"A Rare Case of Overlap Syndrome with Diffuse Systemic Sclerosis, Rheumatoid Arthritis, and Cutaneous Sarcoidosis",https://openalex.org/W2979166264
가톨릭대,2017,4,Cardiac tumors and thrombi,Hemangioma originating from the main pulmonary artery,https://openalex.org/W2760712630
가톨릭대,2017,4,Genomics and Rare Diseases,Validation of Customized Cancer Panel for Detecting Somatic Mutations and Copy Number Alterations,https://openalex.org/W2775907398
가톨릭대,2017,4,Genomics and Rare Diseases,Are Double Mutations Double Trouble?,https://openalex.org/W2605537279
가톨릭대,2017,2,Genetic and rare skin diseases.,Astigmatic Analysis before and after Surgical Excision of Limbal Dermoid: Functional Outcome,https://openalex.org/W2760657421
가톨릭대,2017,2,Genomics and Rare Diseases,AB052. Application of facial dysmorphology analysis technology (Face2gene) in Korean rare genetic diseases,https://openalex.org/W2760355281
가톨릭대,2016,9,Genetic and rare skin diseases.,Effectiveness of the 308-nm excimer laser on hypopigmentation after lichen striatus: A retrospective study of 12 patients,https://openalex.org/W2508329700
가톨릭대,2016,3,Sarcoidosis and Beryllium Toxicity Research,"‘Rare’ manifestation of ‘rare’ disease: sarcoidosis presenting as pancreatitis, duodenal ulcer and severe acute kidney injury",https://openalex.org/W2509936012
가톨릭대,2016,1,Genetic and rare skin diseases.,Congenital Melanocytic Nevus with Distinctive Nevus Cell Proliferation within Multiple Epidermal Cyst-Like Changes,https://openalex.org/W2290613890
가톨릭대,2015,37,Genetic and rare skin diseases.,Nail lichen striatus: report of seven cases and review of the literature,https://openalex.org/W2098723849
가톨릭대,2015,5,Vasculitis and related conditions,Churg-Strauss Syndrome as an Unusual Cause of Dysphagia: Case Report,https://openalex.org/W2125088196
가톨릭대,2015,5,Genetic and rare skin diseases.,Cerebriform Nevus Sebaceous,https://openalex.org/W2328961313
가톨릭대,2015,3,Genetic and rare skin diseases.,Phacomatosis Pigmentovascularis Type Vb in a Three-Year Old Boy,https://openalex.org/W948544003
가톨릭대,2015,2,Intraocular Surgery and Lenses,Anterior dislocation of an empty capsular bag in a pseudophakic eye: A rare case report,https://openalex.org/W1571619660
가톨릭대,2014,6,Genetic and rare skin diseases.,Axillary arch: detailed ultrasonographic images with multiplanar CT correlation,https://openalex.org/W2101417683
가톨릭대,2013,13,Genetic and rare skin diseases.,Medallion-Like Dermal Dendrocyte Hamartoma: Differential Diagnosis with Congenital Atrophic Dermatofibrosarcoma Protuberans,https://openalex.org/W2067256083
가톨릭대,2013,6,Genetic and rare skin diseases.,Zosteriform transient acantholytic dermatosis,https://openalex.org/W1985172528
가톨릭대,2013,4,Parasitic infections in humans and animals,Sparganosis in a patient with diffuse large B cell lymphoma,https://openalex.org/W1975640433
가톨릭대,2013,0,Genetic and rare skin diseases.,A boy with brown plaques on the penis,https://openalex.org/W2035796589
가톨릭대,2012,14,Genetic and rare skin diseases.,Progressive cribriform and zosteriform hyperpigmentation: a clinicopathologic study,https://openalex.org/W1927628702
가톨릭대,2012,6,IgG4-Related and Inflammatory Diseases,Spontaneous Regression of Sclerosing Mesenteritis Presenting as a Huge Mass,https://openalex.org/W2031997528
가톨릭대,2012,1,Cutaneous Melanoma Detection and Management,Two cases of primary malignant melanoma of vagina,https://openalex.org/W2064440947
가톨릭대,2011,24,Genetic and rare skin diseases.,Non-familial Acrokeratosis Verruciformis of Hopf,https://openalex.org/W2128394940
가톨릭대,2011,13,Genetic and rare skin diseases.,Photodynamic Therapy Combined with CO2Laser Vaporization on Disseminated Superficial Actinic Porokeratosis: A Report of 2 Cases on the Face,https://openalex.org/W2058504611
가톨릭대,2011,12,Genetic and rare skin diseases.,Intralesional Phosphatidylcholine and Sodium Deoxycholate: A Possible Treatment Option for Nevus Lipomatosus Superficialis,https://openalex.org/W2039171865
가톨릭대,2011,11,Ovarian cancer diagnosis and treatment,Borderline mucinous tumor arising in a paratubal cyst: a case report.,https://openalex.org/W188355409
가톨릭대,2011,10,Uterine Myomas and Treatments,Disseminated peritoneal leiomyomatosis after hysterectomy: a case report.,https://openalex.org/W100190597
가톨릭대,2011,9,Genetic and rare skin diseases.,Coexistence of congenital linear porokeratosis and disseminated superficial porokeratosis,https://openalex.org/W2103277490
가톨릭대,2011,1,Genetic and rare skin diseases.,Hybrid cyst on the sole,https://openalex.org/W1581408624
가톨릭대,2011,1,Genetic and rare skin diseases.,Patterned pigmentation in a child: A case of segmental pigmentation disorder,https://openalex.org/W1499943276
가톨릭대,2010,11,Genetic and rare skin diseases.,Atypical Porokeratosis Developing Following Bone Marrow Transplantation in a Patient with Myelodysplastic Syndrome,https://openalex.org/W2099211161
가톨릭대,2010,1,Genetic and rare skin diseases.,Myoid Hamartoma of the Breast: A Case Report,https://openalex.org/W2290132931
울산대(아산),2025,1,Interstitial Lung Diseases and Idiopathic Pulmonary Fibrosis,Treatable traits in interstitial lung disease: opportunities and challenges,https://openalex.org/W4414285326
울산대(아산),2025,1,Genomics and Rare Diseases,Dental Treatment Characteristics in Pediatric Patients with Rare Diseases at Asan Medical Center: A Three-Year Analysis,https://openalex.org/W4413481083
울산대(아산),2025,1,Genomics and Rare Diseases,Real-world evaluation of gnomAD variant co-occurrence information for haplotype phasing in autosomal recessive disorders,https://openalex.org/W4416987211
울산대(아산),2025,0,RNA regulation and disease,A Korean adult with genetically confirmed Alexander disease presenting with palatal tremor,https://openalex.org/W4415726789
울산대(아산),2025,0,Viral-associated cancers and disorders,Unicentric Castleman disease in intraparotid lymph node: a case report,https://openalex.org/W4416122475
울산대(아산),2025,0,Genomics and Rare Diseases,P235: Exploring precision medicine through genome sequencing for patients suspected of rare genetic disorders,https://openalex.org/W4408532267
울산대(아산),2025,0,Genomics and Rare Diseases,"Clinical implementation of a multidisciplinary pipeline for genome sequencing in rare diseases: A prospective, multicenter, observational cohort study",https://openalex.org/W4412185237
울산대(아산),2025,0,Genomics and Rare Diseases,"Global Perspectives on Managing Incidental and Secondary Findings in Genomic Testing: A Comprehensive Review of Policies, Implementation Challenges, and Stakeholder Perspectives",https://openalex.org/W4415905423
울산대(아산),2024,5,Genomics and Rare Diseases,Low-level brain somatic mutations in exonic regions are collectively implicated in autism with germline mutations in autism risk genes,https://openalex.org/W4401235681
울산대(아산),2024,3,Genomics and Rare Diseases,Clinical and molecular characteristics of Korean patients with Kabuki syndrome,https://openalex.org/W4399264593
울산대(아산),2024,0,Genomics and Rare Diseases,Exploring Precision Medicine Through Genome Sequencing in Patients Suspected of a Rare Genetic Disorder,https://openalex.org/W4403394173
울산대(아산),2023,5,Breast Lesions and Carcinomas,Pseudoangiomatous Stromal Hyperplasia of the Breast in a Female Adolescent Presenting as Bilateral Gigantomastia,https://openalex.org/W4379376607
울산대(아산),2023,3,Genomics and Rare Diseases,Reverse Transcription-PCR-based Sanger Sequencing-confirmed Exon-skipping Effect of a Novel GEN1 Intronic Variant (c.1408+4A>G),https://openalex.org/W4387661134
울산대(아산),2023,1,Genomics and Rare Diseases,Corrigendum: Long-term outcome of Bartter syndrome in 54 patients: a multicenter study in Korea,https://openalex.org/W4378908496
울산대(아산),2022,31,Genomics and Rare Diseases,"Diagnostic performance of automated, streamlined, daily updated exome analysis in patients with neurodevelopmental delay",https://openalex.org/W4220860326
울산대(아산),2022,19,Genomics and Rare Diseases,KBG syndrome: Clinical features and molecular findings in seven unrelated Korean families with a review of the literature,https://openalex.org/W4312118199
울산대(아산),2022,4,Genomics and Rare Diseases,Evaluation of users’ level of satisfaction for an artificial intelligence-based diagnostic program in pediatric rare genetic diseases,https://openalex.org/W4285589526
울산대(아산),2022,3,Genomics and Rare Diseases,Brief Report: Risk Variants Could Inform Early Neurodevelopmental Outcome in Children with Developmental Disabilities,https://openalex.org/W4294897878
울산대(아산),2022,1,Genomics and Rare Diseases,"eP239: Diagnostic performance of automated streamlined, daily updated, exome analysis in patients with delayed development",https://openalex.org/W4220813488
울산대(아산),2022,0,Otitis Media and Relapsing Polychondritis,Two Cases of Autoimmune Disease-Associated Laryngotracheal Stenosis,https://openalex.org/W4223524535
울산대(아산),2022,0,Genomics and Rare Diseases,1.62 Early Neurodevelopmental Trajectory in Children With Developmental Disabilities Could Be Predicted by Risk Variants,https://openalex.org/W4304631991
울산대(아산),2021,7,Kawasaki Disease and Coronary Complications,Identification of rare coding variants associated with Kawasaki disease by whole exome sequencing,https://openalex.org/W4206482621
울산대(아산),2020,176,Genomics and Rare Diseases,"Diagnostic yield and clinical utility of whole exome sequencing using an automated variant prioritization system, EVIDENCE",https://openalex.org/W3086776939
울산대(아산),2020,145,Genomics and Rare Diseases,Korean Genome Project: 1094 Korean personal genomes with clinical information,https://openalex.org/W3031696745
울산대(아산),2020,18,Genomics and Rare Diseases,Clinical Application of Whole Exome Sequencing to Identify Rare but Remediable Neurologic Disorders,https://openalex.org/W3101156040
울산대(아산),2020,17,Genomics and Rare Diseases,The Frequency of Discordant Variant Classification in the Human Gene Mutation Database: A Comparison of the American College of Medical Genetics and Genomics Guidelines and ClinVar,https://openalex.org/W3084824705
울산대(아산),2020,4,Genomics and Rare Diseases,A genome wide association study for lung function in the Korean population using an exome array,https://openalex.org/W3018081114
울산대(아산),2020,3,Genomics and Rare Diseases,A novel PS4 criterion approach based on symptoms of rare diseases and in-house frequency data in a Bayesian framework,https://openalex.org/W3044936043
울산대(아산),2020,1,Genetic and rare skin diseases.,A Case of Cutaneous Spindle Cell Squamous Cell Carcinoma Arising in a Nevus Sebaceous,https://openalex.org/W3011387455
울산대(아산),2020,0,Genomics and Rare Diseases,"High Diagnostic Yield and Clinical Utility of Whole Exome Sequencing Using an Automated Variant Prioriti S Ation System, EVIDENCE, for Patients with Suspected Genetic Disorders",https://openalex.org/W3098558938
울산대(아산),2019,5,Genetic and rare skin diseases.,Optimal Timing for Surgical Excision of Nevus Sebaceus on the Scalp: A Single-Center Experience,https://openalex.org/W2928181154
울산대(아산),2019,5,Genomics and Rare Diseases,Pilot study of EVIDENCE: High diagnostic yield and clinical utility of whole exome sequencing using an automated interpretation system for patients with suspected genetic disorders,https://openalex.org/W3105752759
울산대(아산),2019,2,Genomics and Rare Diseases,Essential Elements for Establishing Clinical Next-generation Sequencing Testing,https://openalex.org/W2924400827
울산대(아산),2019,2,Genomics and Rare Diseases,An ANKRD11 exonic deletion accompanied by a congenital megacolon in an infant with KBG syndrome,https://openalex.org/W2954237638
울산대(아산),2019,0,Autoimmune and Inflammatory Disorders Research,Adult onset still`s disease in patient with breast silicone implant : a case report,https://openalex.org/W2913952403
울산대(아산),2019,0,Vasculitis and related conditions,A Rare Case of Granulomatosis with Polyangiitis-Related Periaortitis at the Ascending Aorta,https://openalex.org/W2949034963
울산대(아산),2018,22,Genetic and rare skin diseases.,Methylome analysis and whole-exome sequencing reveal that brain tumors associated with encephalocraniocutaneous lipomatosis are midline pilocytic astrocytomas,https://openalex.org/W2888709840
울산대(아산),2018,0,Genetic and rare skin diseases.,"The Conical-Shaped, Staged Laser Ablation Technique in the Removal of a Medium Sized Intradermal Nevus",https://openalex.org/W2782414557
울산대(아산),2017,32,Lymphatic Disorders and Treatments,Gastrosplenic fistula occurring in lymphoma patients: Systematic review with a new case of extranodal NK/T-cell lymphoma,https://openalex.org/W2757159909
울산대(아산),2017,14,Genetic and rare skin diseases.,The focal facial dermal dysplasias: phenotypic spectrum and molecular genetic heterogeneity,https://openalex.org/W2731763676
울산대(아산),2017,11,Genetic and rare skin diseases.,Clinicopathologic characteristics of early‐onset Becker's nevus in Korean children and adolescents,https://openalex.org/W2766146916
울산대(아산),2016,12,Genetic and rare skin diseases.,A rare case of dysembryoplastic neuroepithelial tumor combined with encephalocraniocutaneous lipomatosis and intractable seizures,https://openalex.org/W2558255277
울산대(아산),2016,2,Vascular Anomalies and Treatments,A Case of Pseudoaneurysm Due to Fungus Ball within the Progressive Massive Fibrosis in a Patient with Pneumoconiosis: Computed Tomography-Pathologic Correlation,https://openalex.org/W2511317990
울산대(아산),2015,11,Histiocytic Disorders and Treatments,Indeterminate Dendritic Cell Tumor: A Case Report of a Rare Langerhans Cell Lineage Disease,https://openalex.org/W1861487571
울산대(아산),2014,25,Sarcoma Diagnosis and Treatment,Primary Ewing's Sarcoma of the Lung,https://openalex.org/W2096074754
울산대(아산),2014,19,Genomics and Rare Diseases,A de novo Microdeletion of ANKRD11 Gene in a Korean Patient with KBG Syndrome,https://openalex.org/W2096578391
울산대(아산),2014,14,Genetic and rare skin diseases.,Grover's Disease in a Liver Transplant Patient,https://openalex.org/W2038867188
울산대(아산),2014,9,Genetic and rare skin diseases.,Effective Treatment of Congenital Melanocytic Nevus and Nevus Sebaceous Using the Pinhole Method with the Erbium-Doped Yttrium Aluminium Garnet Laser,https://openalex.org/W2041265182
울산대(아산),2014,0,Interstitial Lung Diseases and Idiopathic Pulmonary Fibrosis,"Idiopathic Pleuroparenchymal Fibroelastosis, a Rare Entity of Interstitial Pneumonia: A Case Report",https://openalex.org/W1966405215
울산대(아산),2013,0,Genomics and Rare Diseases,Identification of Novel Genetic Variants by an Exome Array in Alzheimer Disease (PD5.005),https://openalex.org/W4389412004
울산대(아산),2012,7,Histiocytic Disorders and Treatments,Rosai-Dorfman Disease: Report of a Case Associated with IgG4-Related Sclerotic Lesions,https://openalex.org/W1981400389
울산대(아산),2012,4,Genetic and rare skin diseases.,Nevus Lipomatosus Superficialis With Dilated Hair Follicles,https://openalex.org/W2070775833
울산대(아산),2012,1,Ocular Diseases and Behçet’s Syndrome,Superior Vena Cava Syndrome Without Thrombosis Found in Behcet's Disease,https://openalex.org/W2130345069
울산대(아산),2011,25,Hypertrophic osteoarthropathy and related conditions,Steroid-refractory cryptogenic multifocal ulcerous stenosing enteritis,https://openalex.org/W2093942403
울산대(아산),2011,13,Sexual Differentiation and Disorders,A large advanced seminoma in an older woman with androgen insensitivity syndrome,https://openalex.org/W2018193520
울산대(아산),2011,10,Genetic and rare skin diseases.,Isolated Epidermolytic Acanthoma in a Renal Transplant Recipient,https://openalex.org/W2007762627
울산대(아산),2010,5,Genetic and rare skin diseases.,Disseminated superficial porokeratosis in a patient with esophageal cancer,https://openalex.org/W1486154831
울산대(아산),2010,4,Genetic and rare skin diseases.,Variant of phacomatosis pigmentokeratotica,https://openalex.org/W1604847370
